,year,league,tier,team,squad_depth,avg_age,foreigners,avg_market_value,market_value,has_relegated,has_promoted,has_won_titles
2545,2015,Ligue-1,1,Paris Saint-Germain,35,25.4,20,12470000,436300000,False,False,True
2546,2015,Ligue-1,1,AS Monaco,39,23.8,26,5830000,227400000,False,False,False
2547,2015,Ligue-1,1,Olympique Lyon,33,25.5,15,5040000,166300000,False,False,False
2548,2015,Ligue-1,1,Olympique Marseille,38,24.4,23,3410000,129500000,False,False,False
2549,2015,Ligue-1,1,AS Saint-Étienne,40,25.6,16,2430000,97200000,False,False,False
2550,2015,Ligue-1,1,Stade Rennais FC,38,25.1,23,2480000,94150000,False,False,False
2551,2015,Ligue-1,1,FC Girondins Bordeaux,42,23.9,25,2160000,90700000,False,False,False
2552,2015,Ligue-1,1,OGC Nice,35,23.9,13,2029999,70950000,False,False,False
2553,2015,Ligue-1,1,LOSC Lille,34,26.0,19,2080000,70800000,False,False,False
2554,2015,Ligue-1,1,FC Lorient,35,25.2,20,1660000,58050000,False,False,False
2555,2015,Ligue-1,1,Montpellier HSC,32,26.3,18,1390000,44400000,False,False,False
2556,2015,Ligue-1,1,Stade Reims,35,26.2,19,1230000,42950000,False,False,False
2557,2015,Ligue-1,1,FC Toulouse,32,24.6,20,1340000,42900000,False,False,False
2558,2015,Ligue-1,1,FC Nantes,32,25.3,18,1230000,39300000,False,False,False
2559,2015,Ligue-1,1,SM Caen,30,26.0,14,1230000,36800000,False,False,False
2560,2015,Ligue-1,1,EA Guingamp,31,27.4,11,1080000,33500000,False,False,False
2561,2015,Ligue-1,1,Angers SCO,34,27.8,19,951000,32350000,False,True,False
2562,2015,Ligue-1,1,ESTAC Troyes,37,26.7,17,830000,30700000,False,True,True
2563,2015,Ligue-1,1,SC Bastia,31,26.3,15,782000,24250000,False,False,False
2564,2015,Ligue-1,1,GFC Ajaccio,30,26.2,12,613000,18400000,False,True,False
2565,2016,Ligue-1,1,Paris Saint-Germain,39,25.0,22,13310000,519000000,False,False,True
2566,2016,Ligue-1,1,AS Monaco,47,23.7,31,6590000,309550000,False,False,False
2567,2016,Ligue-1,1,Olympique Lyon,34,24.1,16,6220000,211350000,False,False,False
2568,2016,Ligue-1,1,OGC Nice,39,24.0,16,3410000,132800000,False,False,False
2569,2016,Ligue-1,1,Olympique Marseille,33,26.2,13,3630000,119650000,False,False,False
2570,2016,Ligue-1,1,FC Girondins Bordeaux,36,25.0,22,2470000,88900000,False,False,False
2571,2016,Ligue-1,1,AS Saint-Étienne,42,24.5,20,2020000,85030000,False,False,False
2572,2016,Ligue-1,1,LOSC Lille,46,25.1,25,1820000,83900000,False,False,False
2573,2016,Ligue-1,1,Stade Rennais FC,43,25.5,24,1880000,80900000,False,False,False
2574,2016,Ligue-1,1,FC Toulouse,38,24.3,20,2029999,77300000,False,False,False
2575,2016,Ligue-1,1,FC Lorient,41,25.5,19,1490000,61100000,False,False,False
2576,2016,Ligue-1,1,Montpellier HSC,35,26.0,21,1740000,60950000,False,False,False
2577,2016,Ligue-1,1,FC Nantes,30,24.9,19,1700000,50900000,False,False,False
2578,2016,Ligue-1,1,Angers SCO,36,26.7,21,1280000,46080000,False,False,False
2579,2016,Ligue-1,1,EA Guingamp,35,26.7,15,1210000,42500000,False,False,False
2580,2016,Ligue-1,1,FC Metz,39,25.0,24,963000,37550000,False,True,False
2581,2016,Ligue-1,1,SM Caen,36,26.6,19,1020000,36650000,False,False,False
2582,2016,Ligue-1,1,SC Bastia,37,25.6,19,985000,36450000,False,False,False
2583,2016,Ligue-1,1,AS Nancy-Lorraine,30,26.7,15,1100000,33100000,False,False,True
2584,2016,Ligue-1,1,Dijon FCO,33,26.8,12,945000,31200000,False,True,False
2585,2017,Ligue-1,1,Paris Saint-Germain,35,25.5,19,25720000,900100000,False,False,True
2586,2017,Ligue-1,1,AS Monaco,38,24.0,27,13940000,529799999,False,False,True
2587,2017,Ligue-1,1,Olympique Lyon,34,23.6,21,10700000,363800000,False,False,False
2588,2017,Ligue-1,1,Olympique Marseille,29,27.3,13,8170000,236800000,False,False,False
2589,2017,Ligue-1,1,OGC Nice,39,24.1,15,5230000,204100000,False,False,False
2590,2017,Ligue-1,1,FC Girondins Bordeaux,37,24.6,22,4200000,155450000,False,False,False
2591,2017,Ligue-1,1,Stade Rennais FC,35,24.8,18,3750000,131250000,False,False,False
2592,2017,Ligue-1,1,FC Toulouse,28,25.0,14,3940000,110450000,False,False,False
2593,2017,Ligue-1,1,AS Saint-Étienne,40,25.3,23,2670000,106880000,False,False,False
2594,2017,Ligue-1,1,FC Nantes,36,25.2,22,2940000,105700000,False,False,False
2595,2017,Ligue-1,1,LOSC Lille,32,22.5,19,3020000,96750000,False,False,False
2596,2017,Ligue-1,1,Montpellier HSC,30,25.8,17,2400000,71850000,False,False,False
2597,2017,Ligue-1,1,Dijon FCO,35,26.1,16,2009999,70300000,False,False,False
2598,2017,Ligue-1,1,Amiens SC,34,27.8,19,2049999,69850000,False,True,False
2599,2017,Ligue-1,1,Angers SCO,33,26.6,18,2110000,69550000,False,False,False
2600,2017,Ligue-1,1,SM Caen,33,26.3,17,1820000,60100000,False,False,False
2601,2017,Ligue-1,1,EA Guingamp,30,27.2,14,1730000,51900000,False,False,False
2602,2017,Ligue-1,1,FC Metz,44,25.2,26,1160000,51200000,False,False,False
2603,2017,Ligue-1,1,RC Strasbourg Alsace,31,26.8,15,1470000,45600000,False,True,True
2604,2017,Ligue-1,1,ESTAC Troyes,30,26.5,16,1500000,45050000,False,True,False
2605,2018,Ligue-1,1,Paris Saint-Germain,39,25.4,22,25900000,1010000000,False,False,True
2606,2018,Ligue-1,1,Olympique Lyon,34,24.2,19,13760000,467950000,False,False,False
2607,2018,Ligue-1,1,AS Monaco,57,23.9,38,6770000,385830000,False,False,False
2608,2018,Ligue-1,1,LOSC Lille,32,24.1,25,8359999,267550000,False,False,False
2609,2018,Ligue-1,1,Olympique Marseille,33,26.7,16,7830000,258350000,False,False,False
2610,2018,Ligue-1,1,OGC Nice,38,23.2,17,4820000,183200000,False,False,False
2611,2018,Ligue-1,1,FC Girondins Bordeaux,43,24.4,23,4160000,179000000,False,False,False
2612,2018,Ligue-1,1,Stade Rennais FC,41,24.2,18,4110000,168450000,False,False,False
2613,2018,Ligue-1,1,AS Saint-Étienne,42,24.8,17,3130000,131250000,False,False,False
2614,2018,Ligue-1,1,FC Nantes,40,25.3,28,2990000,119500000,False,False,False
2615,2018,Ligue-1,1,FC Toulouse,40,24.6,20,2830000,113250000,False,False,False
2616,2018,Ligue-1,1,Montpellier HSC,32,26.1,18,3430000,109850000,False,False,False
2617,2018,Ligue-1,1,RC Strasbourg Alsace,33,25.7,15,2970000,98000000,False,False,False
2618,2018,Ligue-1,1,Nîmes Olympique,31,25.5,13,2840000,88150000,False,True,False
2619,2018,Ligue-1,1,Stade Reims,37,25.0,22,2350000,86950000,False,True,True
2620,2018,Ligue-1,1,Angers SCO,38,26.9,20,2100000,79700000,False,False,False
2621,2018,Ligue-1,1,EA Guingamp,37,25.7,17,1910000,70650000,False,False,False
2622,2018,Ligue-1,1,Amiens SC,36,25.9,19,1960000,70500000,False,False,False
2623,2018,Ligue-1,1,SM Caen,39,25.3,19,1730000,67550000,False,False,False
2624,2018,Ligue-1,1,Dijon FCO,32,26.3,18,2060000,65800000,False,False,False
2625,2019,Ligue-1,1,Paris Saint-Germain,35,25.8,25,24980000,874150000,False,False,True
2626,2019,Ligue-1,1,Olympique Lyon,33,24.5,22,11650000,384550000,False,False,False
2627,2019,Ligue-1,1,AS Monaco,39,25.7,28,8490000,331030000,False,False,False
2628,2019,Ligue-1,1,LOSC Lille,31,24.2,22,7990000,247780000,False,False,False
2629,2019,Ligue-1,1,Olympique Marseille,34,24.8,12,6360000,216150000,False,False,False
2630,2019,Ligue-1,1,OGC Nice,37,23.5,19,4690000,173450000,False,False,False
2631,2019,Ligue-1,1,Stade Rennais FC,33,25.5,16,5210000,171880000,False,False,True
2632,2019,Ligue-1,1,FC Girondins Bordeaux,31,25.6,19,4040000,125350000,False,False,False
2633,2019,Ligue-1,1,FC Nantes,35,25.5,21,3030000,106150000,False,False,False
2634,2019,Ligue-1,1,AS Saint-Étienne,41,25.2,17,2560000,104830000,False,False,False
2635,2019,Ligue-1,1,RC Strasbourg Alsace,31,26.1,15,2940000,91130000,False,False,False
2636,2019,Ligue-1,1,Angers SCO,31,26.3,14,2890000,89480000,False,False,False
2637,2019,Ligue-1,1,Montpellier HSC,30,26.6,15,2720000,81680000,False,False,False
2638,2019,Ligue-1,1,Stade Reims,31,24.2,22,2630000,81680000,False,False,False
2639,2019,Ligue-1,1,FC Toulouse,35,24.0,15,2049999,71880000,False,False,False
2640,2019,Ligue-1,1,Amiens SC,37,25.8,20,1670000,61930000,False,False,False
2641,2019,Ligue-1,1,FC Metz,32,24.8,21,1690000,54100000,False,True,True
2642,2019,Ligue-1,1,Dijon FCO,31,25.9,19,1620000,50230000,False,False,False
2643,2019,Ligue-1,1,Nîmes Olympique,35,24.3,13,1420000,49650000,False,False,False
2644,2019,Ligue-1,1,Stade Brestois 29,28,26.5,9,1710000,47780000,False,True,False
2645,2020,Ligue-1,1,Paris Saint-Germain,41,24.7,30,19630000,805000000,False,False,True
2646,2020,Ligue-1,1,Olympique Lyon,40,24.7,29,10780000,431350000,False,False,False
2647,2020,Ligue-1,1,AS Monaco,33,24.4,19,11220000,370350000,False,False,False
2648,2020,Ligue-1,1,LOSC Lille,32,24.1,23,10100000,323200000,False,False,False
2649,2020,Ligue-1,1,Stade Rennais FC,37,24.6,13,8039999,297500000,False,False,False
2650,2020,Ligue-1,1,Olympique Marseille,37,25.5,19,6700000,247950000,False,False,False
2651,2020,Ligue-1,1,OGC Nice,41,22.8,19,5760000,236100000,False,False,False
2652,2020,Ligue-1,1,AS Saint-Étienne,43,24.1,19,3590000,154500000,False,False,False
2653,2020,Ligue-1,1,Montpellier HSC,34,25.6,14,3350000,113850000,False,False,False
2654,2020,Ligue-1,1,Angers SCO,38,26.2,19,2940000,111650000,False,False,False
2655,2020,Ligue-1,1,RC Strasbourg Alsace,34,25.7,19,3230000,109650000,False,False,False
2656,2020,Ligue-1,1,FC Girondins Bordeaux,36,26.0,19,2940000,105700000,False,False,False
2657,2020,Ligue-1,1,Stade Reims,34,23.6,26,3090000,105180000,False,False,False
2658,2020,Ligue-1,1,RC Lens,36,25.3,19,2900000,104300000,False,True,False
2659,2020,Ligue-1,1,FC Metz,35,25.0,25,2960000,103500000,False,False,False
2660,2020,Ligue-1,1,Stade Brestois 29,32,25.7,10,3230000,103230000,False,False,False
2661,2020,Ligue-1,1,FC Nantes,32,25.9,17,2960000,94750000,False,False,False
2662,2020,Ligue-1,1,FC Lorient,34,26.8,15,2140000,72880000,False,True,True
2663,2020,Ligue-1,1,Dijon FCO,37,24.9,24,1770000,65629999,False,False,False
2664,2020,Ligue-1,1,Nîmes Olympique,36,25.3,20,1680000,60400000,False,False,False
2665,2021,Ligue-1,1,Paris Saint-Germain,41,26.2,28,21350000,875150000,False,False,True
2666,2021,Ligue-1,1,Olympique Lyon,40,24.9,21,9940000,397700000,False,False,False
2667,2021,Ligue-1,1,AS Monaco,41,23.7,23,9660000,396000000,False,False,False
2668,2021,Ligue-1,1,LOSC Lille,41,24.6,29,7480000,306880000,False,False,True
2669,2021,Ligue-1,1,Stade Rennais FC,36,23.3,12,8480000,305350000,False,False,False
2670,2021,Ligue-1,1,Olympique Marseille,38,24.0,22,7490000,284700000,False,False,False
2671,2021,Ligue-1,1,OGC Nice,34,24.3,23,7830000,266050000,False,False,False
2672,2021,Ligue-1,1,RC Lens,35,25.3,20,4400000,154050000,False,False,False
2673,2021,Ligue-1,1,Stade Reims,40,24.0,29,3740000,149400000,False,False,False
2674,2021,Ligue-1,1,Montpellier HSC,36,25.3,17,4019999,144600000,False,False,False
2675,2021,Ligue-1,1,RC Strasbourg Alsace,33,25.4,18,3640000,120050000,False,False,False
2676,2021,Ligue-1,1,FC Girondins Bordeaux,54,24.5,32,2160000,116850000,False,False,False
2677,2021,Ligue-1,1,FC Nantes,31,26.1,16,3630000,112650000,False,False,False
2678,2021,Ligue-1,1,AS Saint-Étienne,44,24.4,22,2400000,105650000,False,False,False
2679,2021,Ligue-1,1,Stade Brestois 29,30,26.0,10,3440000,103150000,False,False,False
2680,2021,Ligue-1,1,FC Metz,41,25.5,28,2220000,91050000,False,False,False
2681,2021,Ligue-1,1,Angers SCO,38,25.8,19,2360000,89500000,False,False,False
2682,2021,Ligue-1,1,ESTAC Troyes,50,25.1,27,1460000,73200000,False,True,True
2683,2021,Ligue-1,1,FC Lorient,35,25.8,15,1750000,61300000,False,False,False
2684,2021,Ligue-1,1,Clermont Foot 63,39,25.5,23,1410000,55100000,False,True,False
2685,2022,Ligue-1,1,Paris Saint-Germain,37,25.9,24,24080000,891100000,False,False,True
2686,2022,Ligue-1,1,Stade Rennais FC,38,24.3,19,10200000,387750000,False,False,False
2687,2022,Ligue-1,1,AS Monaco,32,24.3,18,11510000,368300000,False,False,False
2688,2022,Ligue-1,1,Olympique Lyon,34,25.5,16,10320000,350950000,False,False,False
2689,2022,Ligue-1,1,Olympique Marseille,37,25.6,29,8960000,331550000,False,False,False
2690,2022,Ligue-1,1,OGC Nice,41,24.3,27,7580000,310800000,False,False,False
2691,2022,Ligue-1,1,LOSC Lille,33,25.3,20,7510000,247950000,False,False,False
2692,2022,Ligue-1,1,RC Lens,39,25.4,23,6110000,238200000,False,False,False
2693,2022,Ligue-1,1,FC Lorient,42,24.6,17,4179999,175450000,False,False,False
2694,2022,Ligue-1,1,Stade Reims,40,23.8,28,3980000,159050000,False,False,False
2695,2022,Ligue-1,1,Montpellier HSC,39,25.1,18,3660000,142900000,False,False,False
2696,2022,Ligue-1,1,RC Strasbourg Alsace,36,26.0,16,3430000,123550000,False,False,False
2697,2022,Ligue-1,1,FC Nantes,37,26.0,18,3220000,119280000,False,False,True
2698,2022,Ligue-1,1,FC Toulouse,37,24.0,29,2830000,104800000,False,True,True
2699,2022,Ligue-1,1,Stade Brestois 29,32,26.3,14,2400000,76650000,False,False,False
2700,2022,Ligue-1,1,ESTAC Troyes,41,24.9,21,1860000,76300000,False,False,False
2701,2022,Ligue-1,1,Angers SCO,44,25.1,22,1630000,71800000,False,False,False
2702,2022,Ligue-1,1,AJ Auxerre,42,26.5,19,1300000,54800000,False,True,False
2703,2022,Ligue-1,1,Clermont Foot 63,33,26.3,21,1450000,48000000,False,False,False
2704,2022,Ligue-1,1,AC Ajaccio,41,27.1,25,659000,27000000,False,True,False
2705,2023,Ligue-1,1,Paris Saint-Germain,36,24.9,21,28360000,1020000000,False,False,True
2706,2023,Ligue-1,1,AS Monaco,40,24.0,22,9960000,398550000,False,False,False
2707,2023,Ligue-1,1,Stade Rennais FC,36,24.8,17,10430000,375350000,False,False,False
2708,2023,Ligue-1,1,LOSC Lille,41,23.8,25,8020000,328900000,False,False,False
2709,2023,Ligue-1,1,Olympique Marseille,49,24.4,31,6360000,311400000,False,False,False
2710,2023,Ligue-1,1,Olympique Lyon,39,25.5,24,7840000,305950000,False,False,False
2711,2023,Ligue-1,1,OGC Nice,38,24.5,20,7070000,268780000,False,False,False
2712,2023,Ligue-1,1,RC Lens,38,25.9,17,5410000,205600000,False,False,False
2713,2023,Ligue-1,1,RC Strasbourg Alsace,39,24.0,19,4040000,157700000,False,False,False
2714,2023,Ligue-1,1,Montpellier HSC,37,24.8,18,3930000,145580000,False,False,False
2715,2023,Ligue-1,1,FC Toulouse,39,23.3,27,3720000,145200000,False,False,True
2716,2023,Ligue-1,1,Stade Reims,39,23.9,25,3450000,134550000,False,False,False
2717,2023,Ligue-1,1,FC Lorient,45,24.7,27,2930000,131850000,False,False,False
2718,2023,Ligue-1,1,FC Nantes,43,25.2,20,2930000,125900000,False,False,False
2719,2023,Ligue-1,1,Stade Brestois 29,31,25.9,9,3710000,115150000,False,False,False
2720,2023,Ligue-1,1,Le Havre AC,35,25.2,19,2069999,72500000,False,True,True
2721,2023,Ligue-1,1,FC Metz,37,25.5,27,1770000,65400000,False,True,False
2722,2023,Ligue-1,1,Clermont Foot 63,36,25.2,20,1700000,61350000,False,False,False
2723,2024,Ligue-1,1,Paris Saint-Germain,26,24.0,16,32710000,850500000,False,False,True
2724,2024,Ligue-1,1,AS Monaco,24,24.1,18,15950000,382700000,False,False,False
2725,2024,Ligue-1,1,LOSC Lille,30,26.3,20,9870000,296200000,False,False,False
2726,2024,Ligue-1,1,Olympique Marseille,30,25.1,20,9670000,290000000,False,False,False
2727,2024,Ligue-1,1,Olympique Lyon,28,26.6,18,8720000,244200000,False,False,False
2728,2024,Ligue-1,1,OGC Nice,28,25.4,18,7660000,214400000,False,False,False
2729,2024,Ligue-1,1,RC Strasbourg Alsace,29,22.4,19,7070000,204950000,False,False,False
2730,2024,Ligue-1,1,Stade Rennais FC,26,25.3,17,7190000,186950000,False,False,False
2731,2024,Ligue-1,1,RC Lens,29,26.8,17,6170000,179000000,False,False,False
2732,2024,Ligue-1,1,Stade Reims,25,25.2,17,5360000,133900000,False,False,False
2733,2024,Ligue-1,1,Stade Brestois 29,26,26.9,10,4630000,120400000,False,False,False
2734,2024,Ligue-1,1,FC Nantes,24,26.8,13,3970000,95300000,False,False,False
2735,2024,Ligue-1,1,FC Toulouse,22,25.6,17,3770000,82950000,False,False,False
2736,2024,Ligue-1,1,Montpellier HSC,27,26.5,17,2970000,80150000,False,False,False
2737,2024,Ligue-1,1,Le Havre AC,30,25.9,17,2290000,68550000,False,False,False
2738,2024,Ligue-1,1,AJ Auxerre,28,25.7,17,2310000,64800000,False,True,True
2739,2024,Ligue-1,1,AS Saint-Étienne,27,26.9,12,2069999,56000000,False,True,False
2740,2024,Ligue-1,1,Angers SCO,30,27.0,17,1300000,39050000,False,True,False
2741,2010,Ligue-2,2,FC Nantes,42,23.9,27,477000,20050000,False,False,False
2742,2010,Ligue-2,2,Le Mans FC,34,23.8,19,588000,20000000,True,False,False
2743,2010,Ligue-2,2,Le Havre AC,29,24.3,14,555000,16100000,False,False,False
2744,2010,Ligue-2,2,LB Châteauroux,35,24.7,10,449000,15700000,False,False,False
2745,2010,Ligue-2,2,CS Sedan-Ardennes,24,24.0,13,615000,14750000,False,False,False
2746,2010,Ligue-2,2,Dijon FCO,29,24.8,10,500000,14500000,False,False,False
2747,2010,Ligue-2,2,Tours FC,28,24.8,12,488000,13650000,False,False,False
2748,2010,Ligue-2,2,Grenoble Foot 38,33,24.5,11,397000,13100000,True,False,False
2749,2010,Ligue-2,2,FC Metz,37,24.8,23,347000,12850000,False,False,False
2750,2010,Ligue-2,2,US Boulogne,29,26.4,11,434000,12600000,True,False,False
2751,2010,Ligue-2,2,Nîmes Olympique,37,25.5,20,334000,12350000,False,False,False
2752,2010,Ligue-2,2,Clermont Foot Auvergne 63,28,26.0,13,439000,12300000,False,False,False
2753,2010,Ligue-2,2,AC Ajaccio,26,25.9,7,471000,12250000,False,False,False
2754,2010,Ligue-2,2,ESTAC Troyes,31,25.2,10,394000,12200000,False,False,False
2755,2010,Ligue-2,2,FC Évian Thonon Gaillard,28,27.2,11,421000,11800000,False,False,False
2756,2010,Ligue-2,2,Vannes OC,40,25.6,8,261000,10450000,False,False,False
2757,2010,Ligue-2,2,Angers SCO,29,27.1,7,348000,10100000,False,False,False
2758,2010,Ligue-2,2,Stade Reims,30,25.2,10,323000,9700000,False,False,False
2759,2010,Ligue-2,2,FC Istres Ouest Provence,27,26.0,12,335000,9050000,False,False,False
2760,2010,Ligue-2,2,Stade Lavallois,31,26.0,6,282000,8750000,False,False,False
2761,2011,Ligue-2,2,AS Monaco,46,24.8,25,972000,44700000,True,False,False
2762,2011,Ligue-2,2,RC Lens,31,25.1,17,690000,21400000,True,False,False
2763,2011,Ligue-2,2,FC Nantes,36,25.4,17,544000,19600000,False,False,False
2764,2011,Ligue-2,2,CS Sedan-Ardennes,26,25.2,14,660000,17150000,False,False,False
2765,2011,Ligue-2,2,SC Bastia,28,25.8,7,575000,16100000,False,True,False
2766,2011,Ligue-2,2,Le Havre AC,27,24.0,13,572000,15450000,False,False,False
2767,2011,Ligue-2,2,ESTAC Troyes,28,25.1,10,545000,15250000,False,False,False
2768,2011,Ligue-2,2,Stade Reims,31,25.5,15,487000,15100000,False,False,False
2769,2011,Ligue-2,2,EA Guingamp,29,25.4,11,521000,15100000,False,True,False
2770,2011,Ligue-2,2,Le Mans FC,34,23.8,23,434000,14750000,False,False,False
2771,2011,Ligue-2,2,FC Metz,39,23.8,22,354000,13800000,False,False,False
2772,2011,Ligue-2,2,AC Arles-Avignon,37,26.1,14,354000,13100000,True,False,False
2773,2011,Ligue-2,2,Tours FC,31,24.2,13,418000,12950000,False,False,False
2774,2011,Ligue-2,2,US Boulogne,32,24.9,11,370000,11850000,False,False,False
2775,2011,Ligue-2,2,Clermont Foot Auvergne 63,30,25.0,13,382000,11450000,False,False,False
2776,2011,Ligue-2,2,FC Istres Ouest Provence,31,25.6,13,347000,10750000,False,False,False
2777,2011,Ligue-2,2,Angers SCO,33,26.8,11,320000,10550000,False,False,False
2778,2011,Ligue-2,2,LB Châteauroux,30,25.1,8,345000,10350000,False,False,False
2779,2011,Ligue-2,2,Stade Lavallois,25,26.3,2,316000,7900000,False,False,False
2780,2011,Ligue-2,2,Amiens SC,34,26.0,17,221000,7500000,False,True,False
2781,2012,Ligue-2,2,AS Monaco,35,25.5,23,1900000,66650000,False,False,False
2782,2012,Ligue-2,2,Dijon FCO,35,24.6,13,789000,27600000,True,False,False
2783,2012,Ligue-2,2,FC Nantes,36,24.3,20,638000,22950000,False,False,False
2784,2012,Ligue-2,2,AJ Auxerre,38,23.7,19,601000,22850000,True,False,False
2785,2012,Ligue-2,2,Le Havre AC,33,24.0,14,539000,17800000,False,False,False
2786,2012,Ligue-2,2,EA Guingamp,27,26.7,9,609000,16450000,False,False,False
2787,2012,Ligue-2,2,RC Lens,32,24.3,17,470000,15050000,False,False,False
2788,2012,Ligue-2,2,SM Caen,28,25.9,15,516000,14450000,True,False,False
2789,2012,Ligue-2,2,CS Sedan-Ardennes,29,25.1,17,447000,12950000,False,False,False
2790,2012,Ligue-2,2,Tours FC,30,24.1,9,420000,12600000,False,False,False
2791,2012,Ligue-2,2,Clermont Foot Auvergne 63,29,25.8,13,421000,12200000,False,False,False
2792,2012,Ligue-2,2,AC Arles-Avignon,36,26.5,13,325000,11700000,False,False,False
2793,2012,Ligue-2,2,Angers SCO,31,26.1,16,374000,11600000,False,False,False
2794,2012,Ligue-2,2,LB Châteauroux,34,24.2,11,309000,10500000,False,False,False
2795,2012,Ligue-2,2,FC Istres Ouest Provence,33,24.7,18,312000,10300000,False,False,False
2796,2012,Ligue-2,2,Le Mans FC,35,23.7,19,284000,9950000,False,False,False
2797,2012,Ligue-2,2,Nîmes Olympique,32,27.1,13,300000,9600000,False,True,False
2798,2012,Ligue-2,2,Stade Lavallois,30,25.9,12,282000,8450000,False,False,False
2799,2012,Ligue-2,2,Chamois Niortais FC,29,26.6,9,205000,5950000,False,True,False
